Dataset,Model,Params,CV_Accuracy_mean,CV_Accuracy_std,CV_F1_mean,CV_F1_std,Fit_time_mean_s,Fit_time_std_s,Score_time_mean_s,Score_time_std_s,Holdout_Accuracy,Holdout_F1_macro,Holdout_Train_time_s,Holdout_Infer_time_s,Rank_in_dataset_model
dataset1,RandomForest,"{""randomforestclassifier__class_weight"": ""balanced"", ""randomforestclassifier__max_depth"": 20, ""randomforestclassifier__max_features"": null, ""randomforestclassifier__min_samples_split"": 5, ""randomforestclassifier__n_estimators"": 600}",0.8945250827603768,0.024250756506426534,0.894369436726193,0.024217614279634595,0.4704782485961914,0.0016715879488271893,0.021220302581787108,0.00021764226965041822,0.8766233766233766,0.8763932959546435,0.46690797805786133,0.02064204216003418,17.0
dataset1,NeuralNet,"{""mlpclassifier__alpha"": 0.0001, ""mlpclassifier__early_stopping"": true, ""mlpclassifier__hidden_layer_sizes"": [100], ""mlpclassifier__learning_rate_init"": 0.001, ""mlpclassifier__max_iter"": 300}",0.6262626262626263,0.030423492743757934,0.5912182592828323,0.047472293492000425,0.04770197868347168,0.012109723863717009,0.0014574050903320313,9.484162816426562e-05,0.7207792207792207,0.6968977379480006,0.04105210304260254,0.00030612945556640625,12.0
dataset1,NeuralNet,"{""mlpclassifier__alpha"": 0.0001, ""mlpclassifier__early_stopping"": true, ""mlpclassifier__hidden_layer_sizes"": [100], ""mlpclassifier__learning_rate_init"": 0.01, ""mlpclassifier__max_iter"": 300}",0.7057720057720058,0.020931183044550182,0.6997485107016649,0.022829917539609324,0.03216853141784668,0.008458160709665858,0.0015973567962646485,0.00012279333627072264,0.7467532467532467,0.7429766216206894,0.0478668212890625,0.0002930164337158203,4.0
dataset1,NeuralNet,"{""mlpclassifier__alpha"": 0.0001, ""mlpclassifier__early_stopping"": true, ""mlpclassifier__hidden_layer_sizes"": [200], ""mlpclassifier__learning_rate_init"": 0.001, ""mlpclassifier__max_iter"": 300}",0.6040488922841865,0.04783984738258597,0.5769424531950422,0.06187974043540982,0.04454612731933594,0.014766870215878202,0.0015014171600341796,0.0001049532125473203,0.6428571428571429,0.6040974604305313,0.044306039810180664,0.0003387928009033203,13.0
dataset1,NeuralNet,"{""mlpclassifier__alpha"": 0.0001, ""mlpclassifier__early_stopping"": true, ""mlpclassifier__hidden_layer_sizes"": [200], ""mlpclassifier__learning_rate_init"": 0.01, ""mlpclassifier__max_iter"": 300}",0.6901536372124608,0.03407718135457013,0.6853898390684444,0.035282768829687644,0.0370335578918457,0.011935012119399738,0.0015628814697265625,9.338553530643571e-05,0.6818181818181818,0.676059266404094,0.026173114776611328,0.00030493736267089844,10.0
dataset1,NeuralNet,"{""mlpclassifier__alpha"": 0.0001, ""mlpclassifier__early_stopping"": true, ""mlpclassifier__hidden_layer_sizes"": [100, 100], ""mlpclassifier__learning_rate_init"": 0.001, ""mlpclassifier__max_iter"": 300}",0.6952975129445718,0.015395568393796367,0.6902662050174285,0.011192725086520638,0.08301000595092774,0.012707323720109426,0.001647615432739258,0.00011499702916702627,0.6948051948051948,0.6845658990199228,0.08898782730102539,0.0003421306610107422,6.0
dataset1,NeuralNet,"{""mlpclassifier__alpha"": 0.0001, ""mlpclassifier__early_stopping"": true, ""mlpclassifier__hidden_layer_sizes"": [100, 100], ""mlpclassifier__learning_rate_init"": 0.01, ""mlpclassifier__max_iter"": 300}",0.7110347169170698,0.051270303609400526,0.7057322745241267,0.05282696453415673,0.042089986801147464,0.01785175094717621,0.001583433151245117,6.633396177172777e-05,0.6623376623376623,0.6476734658938049,0.028270721435546875,0.0003440380096435547,3.0
dataset1,NeuralNet,"{""mlpclassifier__alpha"": 0.001, ""mlpclassifier__early_stopping"": true, ""mlpclassifier__hidden_layer_sizes"": [100], ""mlpclassifier__learning_rate_init"": 0.001, ""mlpclassifier__max_iter"": 300}",0.6262626262626263,0.030423492743757934,0.5912182592828323,0.047472293492000425,0.04522228240966797,0.01103162931318994,0.0015039920806884765,0.00012460005860223775,0.7207792207792207,0.6968977379480006,0.043142080307006836,0.0002930164337158203,12.0
dataset1,NeuralNet,"{""mlpclassifier__alpha"": 0.001, ""mlpclassifier__early_stopping"": true, ""mlpclassifier__hidden_layer_sizes"": [100], ""mlpclassifier__learning_rate_init"": 0.01, ""mlpclassifier__max_iter"": 300}",0.7135642135642136,0.02852489446771805,0.708461335410292,0.03142831902161079,0.035846614837646486,0.01218175145899827,0.0015999794006347657,0.00011646784437779182,0.7662337662337663,0.7609966662863588,0.05898427963256836,0.00032591819763183594,2.0
dataset1,NeuralNet,"{""mlpclassifier__alpha"": 0.001, ""mlpclassifier__early_stopping"": true, ""mlpclassifier__hidden_layer_sizes"": [200], ""mlpclassifier__learning_rate_init"": 0.001, ""mlpclassifier__max_iter"": 300}",0.6040488922841865,0.04783984738258597,0.5769424531950422,0.06187974043540982,0.047400808334350585,0.01494918669427019,0.0015672683715820313,0.00010800646889732115,0.6428571428571429,0.6040974604305313,0.043044090270996094,0.000331878662109375,13.0
dataset1,NeuralNet,"{""mlpclassifier__alpha"": 0.001, ""mlpclassifier__early_stopping"": true, ""mlpclassifier__hidden_layer_sizes"": [200], ""mlpclassifier__learning_rate_init"": 0.01, ""mlpclassifier__max_iter"": 300}",0.6901536372124608,0.03407718135457013,0.6853898390684444,0.035282768829687644,0.043544435501098634,0.011201269445701021,0.0016374588012695312,3.35596487850061e-05,0.6818181818181818,0.676059266404094,0.02411174774169922,0.0003190040588378906,10.0
dataset1,NeuralNet,"{""mlpclassifier__alpha"": 0.001, ""mlpclassifier__early_stopping"": true, ""mlpclassifier__hidden_layer_sizes"": [100, 100], ""mlpclassifier__learning_rate_init"": 0.001, ""mlpclassifier__max_iter"": 300}",0.6913929208046855,0.014894669438337976,0.6867603532376301,0.011460385223822755,0.08574481010437011,0.014004757657835773,0.0015801429748535157,0.0001583079688398032,0.6948051948051948,0.6845658990199228,0.0951070785522461,0.0003390312194824219,9.0
dataset1,NeuralNet,"{""mlpclassifier__alpha"": 0.001, ""mlpclassifier__early_stopping"": true, ""mlpclassifier__hidden_layer_sizes"": [100, 100], ""mlpclassifier__learning_rate_init"": 0.01, ""mlpclassifier__max_iter"": 300}",0.718860877684407,0.06299525632764466,0.7138294029409357,0.0646351749934132,0.04500823020935059,0.02510813653216678,0.0017086029052734374,0.00014240329590534725,0.6623376623376623,0.6476734658938049,0.029142141342163086,0.00039887428283691406,1.0
dataset1,NeuralNet,"{""mlpclassifier__alpha"": 0.01, ""mlpclassifier__early_stopping"": true, ""mlpclassifier__hidden_layer_sizes"": [100], ""mlpclassifier__learning_rate_init"": 0.001, ""mlpclassifier__max_iter"": 300}",0.6262626262626263,0.030423492743757934,0.5912182592828323,0.047472293492000425,0.04532947540283203,0.011434849700281245,0.001567983627319336,9.356264403642937e-05,0.7207792207792207,0.6968977379480006,0.0409390926361084,0.00028896331787109375,12.0
dataset1,NeuralNet,"{""mlpclassifier__alpha"": 0.01, ""mlpclassifier__early_stopping"": true, ""mlpclassifier__hidden_layer_sizes"": [100], ""mlpclassifier__learning_rate_init"": 0.01, ""mlpclassifier__max_iter"": 300}",0.7044648162295222,0.023717155655206674,0.6980173315744359,0.02559706278549071,0.03087782859802246,0.007977970463978648,0.0015918731689453125,0.00011054885148314598,0.7467532467532467,0.7429766216206894,0.044548988342285156,0.0002942085266113281,5.0
dataset1,NeuralNet,"{""mlpclassifier__alpha"": 0.01, ""mlpclassifier__early_stopping"": true, ""mlpclassifier__hidden_layer_sizes"": [200], ""mlpclassifier__learning_rate_init"": 0.001, ""mlpclassifier__max_iter"": 300}",0.6040488922841865,0.04783984738258597,0.5769424531950422,0.06187974043540982,0.04585733413696289,0.014548836501471357,0.0021527290344238283,0.0009501344238263555,0.6428571428571429,0.6040974604305313,0.04508781433105469,0.0003561973571777344,13.0
dataset1,NeuralNet,"{""mlpclassifier__alpha"": 0.01, ""mlpclassifier__early_stopping"": true, ""mlpclassifier__hidden_layer_sizes"": [200], ""mlpclassifier__learning_rate_init"": 0.01, ""mlpclassifier__max_iter"": 300}",0.6888464476699772,0.03331487650641736,0.6841268564370407,0.03424268232314082,0.03751564025878906,0.012271031193744017,0.001710796356201172,0.00013510132207540884,0.7792207792207793,0.7728159015852458,0.0995173454284668,0.0003299713134765625,11.0
dataset1,NeuralNet,"{""mlpclassifier__alpha"": 0.01, ""mlpclassifier__early_stopping"": true, ""mlpclassifier__hidden_layer_sizes"": [100, 100], ""mlpclassifier__learning_rate_init"": 0.001, ""mlpclassifier__max_iter"": 300}",0.6926916221033868,0.015947632360786643,0.6889077718295569,0.012902212917809809,0.0825695514678955,0.011164092131634657,0.001659250259399414,0.00014033695887275918,0.6948051948051948,0.6845658990199228,0.07618999481201172,0.00035309791564941406,7.0
dataset1,NeuralNet,"{""mlpclassifier__alpha"": 0.01, ""mlpclassifier__early_stopping"": true, ""mlpclassifier__hidden_layer_sizes"": [100, 100], ""mlpclassifier__learning_rate_init"": 0.01, ""mlpclassifier__max_iter"": 300}",0.6927170868347339,0.013008559690491008,0.6867684654152553,0.017920668925755032,0.032846260070800784,0.0031576592888233365,0.0015645027160644531,0.00013581273227785402,0.6688311688311688,0.6560067992271381,0.038912057876586914,0.0004220008850097656,8.0
dataset2,SVM_rbf,"{""svc__C"": 0.1, ""svc__class_weight"": null, ""svc__gamma"": ""scale""}",0.9992451069785195,0.00013781527860446077,0.9992292430582914,0.00014069761242447828,57.50834841728211,4.646204711022548,11.42897081375122,0.17195960314244502,0.9990881910133803,0.9990690623415746,51.49492597579956,11.137354135513306,21.0
dataset2,SVM_rbf,"{""svc__C"": 0.1, ""svc__class_weight"": null, ""svc__gamma"": ""auto""}",0.9992451069785195,0.00013781527860446077,0.9992292430582914,0.00014069761242447828,54.668663549423215,4.876792276664084,11.394131469726563,0.2691201174843364,0.9990881910133803,0.9990690623415746,48.10925793647766,11.306181907653809,21.0
dataset2,SVM_rbf,"{""svc__C"": 0.1, ""svc__class_weight"": null, ""svc__gamma"": 0.01}",0.9993511312792892,0.0001656695433289392,0.9993374563539745,0.00016915213934169088,45.99610185623169,1.1203034199428117,9.894538593292236,0.2785455750021303,0.9992578298946119,0.9992422129767338,37.274073123931885,9.564865112304688,18.0
dataset2,SVM_rbf,"{""svc__C"": 0.1, ""svc__class_weight"": null, ""svc__gamma"": 0.001}",0.9993299264191352,8.545321859922077e-05,0.9993156762072919,8.72890225749981e-05,163.4048749446869,56.9185512583689,25.094377708435058,0.36310363976875354,0.9993638541953815,0.9993503509006069,62.47641706466675,24.61937689781189,19.0
dataset2,SVM_rbf,"{""svc__C"": 0.1, ""svc__class_weight"": ""balanced"", ""svc__gamma"": ""scale""}",0.9989567208804259,0.00014592888342915085,0.9989349084278676,0.00014894588561798343,124.96796789169312,12.54780712057525,11.381100606918334,0.1932615725166529,0.9987701181110711,0.9987444334119013,94.40391802787781,11.198559999465942,22.0
dataset2,SVM_rbf,"{""svc__C"": 0.1, ""svc__class_weight"": ""balanced"", ""svc__gamma"": ""auto""}",0.9989567208804259,0.00014592888342915085,0.9989349084278676,0.00014894588561798343,124.19023265838624,14.135928400155475,11.788827276229858,0.8092044800069568,0.9987701181110711,0.9987444334119013,93.19914484024048,11.200089931488037,22.0
dataset2,SVM_rbf,"{""svc__C"": 0.1, ""svc__class_weight"": ""balanced"", ""svc__gamma"": 0.01}",0.9993044805869505,0.00015720225613648003,0.9992898552549432,0.00016049054686258896,49.91367235183716,0.7002922522706537,9.743484210968017,0.1330658774577754,0.9991306007336882,0.9991123617675478,35.494282960891724,9.638627052307129,20.0
dataset2,SVM_rbf,"{""svc__C"": 0.1, ""svc__class_weight"": ""balanced"", ""svc__gamma"": 0.001}",0.99935537225132,6.375578947122913e-05,0.9993416944192655,6.511723572084415e-05,153.73656334877015,29.277287244230834,25.79962134361267,0.7665142240576502,0.9993426493352277,0.9993287336285912,97.83905100822449,24.70637011528015,17.0
dataset2,SVM_rbf,"{""svc__C"": 1, ""svc__class_weight"": null, ""svc__gamma"": ""scale""}",0.9997625055662759,3.648222085728755e-05,0.9997574742285277,3.725723350255399e-05,37.00474572181702,0.369507059989399,5.385226535797119,0.26713370369643435,0.9997243368179987,0.9997184941757473,28.406561851501465,5.089846134185791,16.0
dataset2,SVM_rbf,"{""svc__C"": 1, ""svc__class_weight"": null, ""svc__gamma"": ""auto""}",0.9997625055662759,3.648222085728755e-05,0.9997574742285277,3.725723350255399e-05,36.60747580528259,0.45777433346793456,5.443560409545898,0.11117813006191726,0.9997243368179987,0.9997184941757473,28.449641227722168,5.049082279205322,16.0
dataset2,SVM_rbf,"{""svc__C"": 1, ""svc__class_weight"": null, ""svc__gamma"": 0.01}",0.99983884306283,3.173652865220367e-05,0.9998354326041621,3.2409403055391696e-05,23.334902429580687,0.385015467519686,3.6281314373016356,0.09125378424990364,0.9998939756992302,0.9998917339299769,18.093507766723633,3.4585132598876953,10.0
dataset2,SVM_rbf,"{""svc__C"": 1, ""svc__class_weight"": null, ""svc__gamma"": 0.001}",0.9997709875103373,4.324959828320383e-05,0.9997661362701958,4.416855057967979e-05,66.51353030204773,24.367992010288166,5.889645051956177,0.19785665118576223,0.9998091562586144,0.9998051162147523,74.97966694831848,5.956021070480347,15.0
dataset2,SVM_rbf,"{""svc__C"": 1, ""svc__class_weight"": ""balanced"", ""svc__gamma"": ""scale""}",0.9997625055662759,3.648222085728755e-05,0.9997574742285277,3.725723350255399e-05,35.873814058303836,0.6785050773242236,5.228012228012085,0.15476115271216867,0.9997243368179987,0.9997184941757473,27.843231916427612,5.06188178062439,16.0
dataset2,SVM_rbf,"{""svc__C"": 1, ""svc__class_weight"": ""balanced"", ""svc__gamma"": ""auto""}",0.9997625055662759,3.648222085728755e-05,0.9997574742285277,3.725723350255399e-05,36.086818599700926,0.8688166861251682,5.473255968093872,0.04175093712002183,0.9997243368179987,0.9997184941757473,27.588696002960205,5.057748079299927,16.0
dataset2,SVM_rbf,"{""svc__C"": 1, ""svc__class_weight"": ""balanced"", ""svc__gamma"": 0.01}",0.9998515659789223,2.99882008179338e-05,0.9998484253424713,3.0623986894765055e-05,22.404285621643066,0.5259462742926622,3.633053159713745,0.07412261166911453,0.9998939756992302,0.9998917339299769,17.488122940063477,3.5108211040496826,9.0
dataset2,SVM_rbf,"{""svc__C"": 1, ""svc__class_weight"": ""balanced"", ""svc__gamma"": 0.001}",0.9998049152865838,3.648222085728755e-05,0.9998007848156135,3.725630356620158e-05,53.88611783981323,25.389541754993868,6.097933387756347,0.16430893407259076,0.9998303611187684,0.9998267710487512,25.474909782409668,5.924983024597168,11.0
dataset2,SVM_rbf,"{""svc__C"": 10, ""svc__class_weight"": null, ""svc__gamma"": ""scale""}",0.9997921923704913,3.116465246657114e-05,0.9997877922930186,3.182690246401423e-05,34.82754921913147,0.6802913628025471,4.682322549819946,0.32881576029142195,0.9997667465383065,0.9997618057359812,27.216713190078735,4.371450901031494,13.0
dataset2,SVM_rbf,"{""svc__C"": 10, ""svc__class_weight"": null, ""svc__gamma"": ""auto""}",0.9997921923704913,3.116465246657114e-05,0.9997877922930186,3.182690246401423e-05,34.940630960464475,0.901614452062067,4.656498432159424,0.07327963046007417,0.9997667465383065,0.9997618057359812,27.326755046844482,4.443631887435913,13.0
dataset2,SVM_rbf,"{""svc__C"": 10, ""svc__class_weight"": null, ""svc__gamma"": 0.01}",0.999877011811107,4.1117749379064254e-05,0.9998744102249326,4.198917780322382e-05,20.068704557418823,0.36486604107674,2.61100378036499,0.19163668185136326,0.9998939756992302,0.9998917339299769,15.469039916992188,2.4171409606933594,6.0
dataset2,SVM_rbf,"{""svc__C"": 10, ""svc__class_weight"": null, ""svc__gamma"": 0.001}",0.9998854937551686,3.445381965112219e-05,0.9998830719965197,3.51834445879667e-05,5.8984057903289795,0.12563035227761604,1.6756441593170166,0.10679132724627617,0.9998939756992302,0.9998917352791092,4.770141124725342,1.5737597942352295,3.0
dataset2,SVM_rbf,"{""svc__C"": 10, ""svc__class_weight"": ""balanced"", ""svc__gamma"": ""scale""}",0.9997964333425221,2.8763671762038755e-05,0.9997921233679257,2.9374906121423642e-05,36.5352867603302,4.21804296568557,4.54782247543335,0.044572672440814365,0.9997667465383065,0.9997618057359812,27.060482025146484,4.36637282371521,12.0
dataset2,SVM_rbf,"{""svc__C"": 10, ""svc__class_weight"": ""balanced"", ""svc__gamma"": ""auto""}",0.9997964333425221,2.8763671762038755e-05,0.9997921233679257,2.9374906121423642e-05,35.40573258399964,0.744359972117061,4.5560520648956295,0.10544131776379254,0.9997667465383065,0.9997618057359812,27.138104915618896,4.441672325134277,12.0
dataset2,SVM_rbf,"{""svc__C"": 10, ""svc__class_weight"": ""balanced"", ""svc__gamma"": 0.01}",0.9998727708390763,4.4479689907346894e-05,0.9998700793121671,4.5422378326297685e-05,20.200910234451293,0.4265011733850525,2.5602471351623537,0.14268720464535306,0.9998939756992302,0.9998917339299769,15.638365983963013,2.4240589141845703,8.0
dataset2,SVM_rbf,"{""svc__C"": 10, ""svc__class_weight"": ""balanced"", ""svc__gamma"": 0.001}",0.9998854937551686,4.945780779782999e-05,0.9998830730759767,5.050338245947547e-05,7.133669996261597,0.2659296923141661,1.675501012802124,0.015566828396217454,0.9998939756992302,0.9998917352791092,5.736850261688232,1.6665620803833008,2.0
dataset2,SVM_rbf,"{""svc__C"": 100, ""svc__class_weight"": null, ""svc__gamma"": ""scale""}",0.9997837104264299,3.3927776246303607e-05,0.9997791310609548,3.465000951687976e-05,31.332689809799195,1.0001344974736601,4.126848983764648,0.1983081948661704,0.9997667465383065,0.9997618057359812,24.251739025115967,3.803942918777466,14.0
dataset2,SVM_rbf,"{""svc__C"": 100, ""svc__class_weight"": null, ""svc__gamma"": ""auto""}",0.9997837104264299,3.3927776246303607e-05,0.9997791310609548,3.465000951687976e-05,31.030247259140015,1.03283041234728,4.096219110488891,0.09383566374690915,0.9997667465383065,0.9997618057359812,24.159701108932495,3.7843661308288574,14.0
dataset2,SVM_rbf,"{""svc__C"": 100, ""svc__class_weight"": null, ""svc__gamma"": 0.01}",0.9998727708390762,1.8966203503039033e-05,0.9998700804459861,1.9367947549536362e-05,15.406572389602662,1.8190974495343988,2.1396503925323485,0.1376912093820377,0.9999151805593842,0.9999133876836775,12.85464596748352,1.888314962387085,7.0
dataset2,SVM_rbf,"{""svc__C"": 100, ""svc__class_weight"": null, ""svc__gamma"": 0.001}",0.9998854937551688,7.418671169673483e-05,0.9998830753961869,7.575381962480328e-05,2.5923375606536867,0.06407198371959734,0.639221477508545,0.01181521056470348,0.9998091562586144,0.9998051283569445,2.1260852813720703,0.5979268550872803,1.0
dataset2,SVM_rbf,"{""svc__C"": 100, ""svc__class_weight"": ""balanced"", ""svc__gamma"": ""scale""}",0.9997837104264299,3.3927776246303607e-05,0.9997791310609548,3.465000951687976e-05,31.43879942893982,1.114291241670419,4.239531469345093,0.1798111494696156,0.9997667465383065,0.9997618057359812,24.153656005859375,3.7191200256347656,14.0
dataset2,SVM_rbf,"{""svc__C"": 100, ""svc__class_weight"": ""balanced"", ""svc__gamma"": ""auto""}",0.9997837104264299,3.3927776246303607e-05,0.9997791310609548,3.465000951687976e-05,30.93186116218567,1.0352817955239955,4.12176480293274,0.12038822656599223,0.9997667465383065,0.9997618057359812,24.100234031677246,3.8634538650512695,14.0
dataset2,SVM_rbf,"{""svc__C"": 100, ""svc__class_weight"": ""balanced"", ""svc__gamma"": 0.01}",0.999877011811107,2.4728903898930227e-05,0.9998744109268998,2.5252353060893504e-05,16.62875380516052,0.5740408615674787,2.1061873912811278,0.0771016465259472,0.9999363854195381,0.9999350411674655,9.448886156082153,1.8803131580352783,5.0
dataset2,SVM_rbf,"{""svc__C"": 100, ""svc__class_weight"": ""balanced"", ""svc__gamma"": 0.001}",0.9998770118111071,7.750659209266118e-05,0.9998744142184768,7.914409190190571e-05,2.682762336730957,0.05705313607758111,0.6755610942840576,0.0426983632627041,0.9998091562586144,0.9998051283569445,2.1634669303894043,0.60774827003479,4.0
dataset2,RandomForest,"{""randomforestclassifier__class_weight"": null, ""randomforestclassifier__max_depth"": null, ""randomforestclassifier__max_features"": ""sqrt"", ""randomforestclassifier__min_samples_split"": 2, ""randomforestclassifier__n_estimators"": 100}",0.9999957590279692,8.481944061600188e-06,0.9999956694651125,8.66106977515102e-06,11.337098836898804,0.28094877683244107,0.1063204288482666,0.006435739547380492,0.999978795139846,0.9999783473255621,10.19893193244934,0.10432600975036621,2.0
dataset2,RandomForest,"{""randomforestclassifier__class_weight"": null, ""randomforestclassifier__max_depth"": null, ""randomforestclassifier__max_features"": ""sqrt"", ""randomforestclassifier__min_samples_split"": 2, ""randomforestclassifier__n_estimators"": 300}",0.9999957590279692,8.481944061600188e-06,0.9999956694651125,8.66106977515102e-06,33.69042701721192,0.6578658966200732,0.31692094802856446,0.01749294910116825,1.0,1.0,28.966808080673218,0.2880859375,2.0
dataset2,RandomForest,"{""randomforestclassifier__class_weight"": null, ""randomforestclassifier__max_depth"": null, ""randomforestclassifier__max_features"": ""sqrt"", ""randomforestclassifier__min_samples_split"": 2, ""randomforestclassifier__n_estimators"": 600}",1.0,0.0,1.0,0.0,67.95190329551697,0.8021867572073423,0.5795070648193359,0.021131038822009226,1.0,1.0,57.43221592903137,0.5760331153869629,1.0
dataset2,RandomForest,"{""randomforestclassifier__class_weight"": null, ""randomforestclassifier__max_depth"": null, ""randomforestclassifier__max_features"": ""sqrt"", ""randomforestclassifier__min_samples_split"": 5, ""randomforestclassifier__n_estimators"": 100}",1.0,0.0,1.0,0.0,11.517351150512695,0.2808286448525977,0.10661444664001465,0.005573227180569836,1.0,1.0,10.066617965698242,0.10938763618469238,1.0
dataset2,RandomForest,"{""randomforestclassifier__class_weight"": null, ""randomforestclassifier__max_depth"": null, ""randomforestclassifier__max_features"": ""sqrt"", ""randomforestclassifier__min_samples_split"": 5, ""randomforestclassifier__n_estimators"": 300}",1.0,0.0,1.0,0.0,34.24055342674255,0.32777632401567697,0.3266782283782959,0.011961793034182069,1.0,1.0,29.568583250045776,0.32326221466064453,1.0
dataset2,RandomForest,"{""randomforestclassifier__class_weight"": null, ""randomforestclassifier__max_depth"": null, ""randomforestclassifier__max_features"": ""sqrt"", ""randomforestclassifier__min_samples_split"": 5, ""randomforestclassifier__n_estimators"": 600}",1.0,0.0,1.0,0.0,69.06538634300232,0.6479108058249339,0.6155226230621338,0.03408969182370107,1.0,1.0,59.418447971343994,0.6522161960601807,1.0
dataset2,RandomForest,"{""randomforestclassifier__class_weight"": null, ""randomforestclassifier__max_depth"": null, ""randomforestclassifier__max_features"": ""log2"", ""randomforestclassifier__min_samples_split"": 2, ""randomforestclassifier__n_estimators"": 100}",0.9999915180559384,1.0388217488875175e-05,0.9999913389302248,1.0607600787880915e-05,9.365319728851318,0.19977270478869158,0.12686843872070314,0.0032951784582389183,1.0,1.0,7.8738789558410645,0.1133420467376709,3.0
dataset2,RandomForest,"{""randomforestclassifier__class_weight"": null, ""randomforestclassifier__max_depth"": null, ""randomforestclassifier__max_features"": ""log2"", ""randomforestclassifier__min_samples_split"": 2, ""randomforestclassifier__n_estimators"": 300}",0.9999957590279692,8.481944061600188e-06,0.9999956694651125,8.66106977515102e-06,28.008857202529907,0.5541657846446708,0.3538980960845947,0.014934094796152418,1.0,1.0,23.780215978622437,0.3386111259460449,2.0
dataset2,RandomForest,"{""randomforestclassifier__class_weight"": null, ""randomforestclassifier__max_depth"": null, ""randomforestclassifier__max_features"": ""log2"", ""randomforestclassifier__min_samples_split"": 2, ""randomforestclassifier__n_estimators"": 600}",0.9999915180559384,1.0388217488875175e-05,0.9999913389302248,1.0607600787880915e-05,56.193531560897824,0.5148488406134563,0.6950563430786133,0.025602945240905714,1.0,1.0,47.72828698158264,0.677868127822876,3.0
dataset2,RandomForest,"{""randomforestclassifier__class_weight"": null, ""randomforestclassifier__max_depth"": null, ""randomforestclassifier__max_features"": ""log2"", ""randomforestclassifier__min_samples_split"": 5, ""randomforestclassifier__n_estimators"": 100}",0.9999957590279692,8.481944061600188e-06,0.9999956694651125,8.66106977515102e-06,9.504217481613159,0.2482104425972781,0.12252559661865234,0.003740830881926123,1.0,1.0,8.1980881690979,0.12868905067443848,2.0
dataset2,RandomForest,"{""randomforestclassifier__class_weight"": null, ""randomforestclassifier__max_depth"": null, ""randomforestclassifier__max_features"": ""log2"", ""randomforestclassifier__min_samples_split"": 5, ""randomforestclassifier__n_estimators"": 300}",0.9999957590279692,8.481944061600188e-06,0.9999956694651125,8.66106977515102e-06,28.22698359489441,0.25718804561327235,0.3663196086883545,0.002667423791443527,1.0,1.0,23.624499797821045,0.3457479476928711,2.0
dataset2,RandomForest,"{""randomforestclassifier__class_weight"": null, ""randomforestclassifier__max_depth"": null, ""randomforestclassifier__max_features"": ""log2"", ""randomforestclassifier__min_samples_split"": 5, ""randomforestclassifier__n_estimators"": 600}",0.9999957590279692,8.481944061600188e-06,0.9999956694651125,8.66106977515102e-06,63.31348714828491,0.5176880681247894,0.6888790130615234,0.0188377673538282,1.0,1.0,48.052878856658936,0.6943058967590332,2.0
dataset2,RandomForest,"{""randomforestclassifier__class_weight"": null, ""randomforestclassifier__max_depth"": null, ""randomforestclassifier__max_features"": null, ""randomforestclassifier__min_samples_split"": 2, ""randomforestclassifier__n_estimators"": 100}",1.0,0.0,1.0,0.0,28.97141432762146,0.6898938217605486,0.06265139579772949,0.0035144833190596425,1.0,1.0,24.27060604095459,0.05630803108215332,1.0
dataset2,RandomForest,"{""randomforestclassifier__class_weight"": null, ""randomforestclassifier__max_depth"": null, ""randomforestclassifier__max_features"": null, ""randomforestclassifier__min_samples_split"": 2, ""randomforestclassifier__n_estimators"": 300}",1.0,0.0,1.0,0.0,86.97974495887756,1.8052665124271134,0.1685645580291748,0.015574587371950964,1.0,1.0,71.87569212913513,0.15744495391845703,1.0
dataset2,RandomForest,"{""randomforestclassifier__class_weight"": null, ""randomforestclassifier__max_depth"": null, ""randomforestclassifier__max_features"": null, ""randomforestclassifier__min_samples_split"": 2, ""randomforestclassifier__n_estimators"": 600}",1.0,0.0,1.0,0.0,170.02630667686464,3.4620219396627907,0.3246490955352783,0.024188017828691604,1.0,1.0,140.92936873435974,0.3072681427001953,1.0
dataset2,RandomForest,"{""randomforestclassifier__class_weight"": null, ""randomforestclassifier__max_depth"": null, ""randomforestclassifier__max_features"": null, ""randomforestclassifier__min_samples_split"": 5, ""randomforestclassifier__n_estimators"": 100}",1.0,0.0,1.0,0.0,28.419168090820314,0.641092444105768,0.06228141784667969,0.006596589928390987,1.0,1.0,23.998708963394165,0.05791592597961426,1.0
dataset2,RandomForest,"{""randomforestclassifier__class_weight"": null, ""randomforestclassifier__max_depth"": null, ""randomforestclassifier__max_features"": null, ""randomforestclassifier__min_samples_split"": 5, ""randomforestclassifier__n_estimators"": 300}",1.0,0.0,1.0,0.0,85.22018294334411,1.7441134099531255,0.166426420211792,0.011533488621571737,1.0,1.0,69.83203887939453,0.1581418514251709,1.0
dataset2,RandomForest,"{""randomforestclassifier__class_weight"": null, ""randomforestclassifier__max_depth"": null, ""randomforestclassifier__max_features"": null, ""randomforestclassifier__min_samples_split"": 5, ""randomforestclassifier__n_estimators"": 600}",1.0,0.0,1.0,0.0,173.43339581489562,3.646972797461235,0.3330048084259033,0.02396615863131464,1.0,1.0,148.97949194908142,0.34334397315979004,1.0
